name,highway,road_type,lane_count,speed_limit,capacity_vph,fhsz_zone,hazard_degradation,effective_capacity_vph,baseline_demand_vph,vc_ratio,los,connectivity_score,catchment_units,demand_source,catchment_hu,catchment_employees,resident_demand_vph,employee_demand_vph,student_demand_vph,length_meters,lane_count_estimated,speed_estimated,aadt_estimated
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,758.0,193.0,1080.1499999999999,193.0,0.0,82.77110047605811,True,False,True
Foster Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,2967.75,2.638,F,3,1319.0,catchment_based,1319.0,1303.0,1879.5749999999998,1303.0,0.0,225.32111581293861,True,True,True
Foster Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,2967.75,2.638,F,3,1319.0,catchment_based,1319.0,1303.0,1879.5749999999998,1303.0,0.0,119.77812359700599,True,True,True
Merrill Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,1615.5,1.436,F,2,718.0,catchment_based,282.0,68.0,401.84999999999997,68.0,0.0,97.00635121381303,True,True,True
Merrill Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1615.5,1.436,F,2,718.0,catchment_based,717.0,286.0,1021.7249999999999,286.0,0.0,158.79928963110297,True,True,True
Foster Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,2967.75,2.638,F,3,1319.0,catchment_based,2166.0,808.0,3086.5499999999997,808.0,0.0,61.26791103074716,True,True,True
Foster Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,2967.75,2.638,F,3,1319.0,catchment_based,2166.0,808.0,3086.5499999999997,808.0,0.0,43.82882288066645,True,True,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1131.0,261.0,1611.675,261.0,0.0,37.34238522642458,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,849.0,193.0,1209.8249999999998,193.0,0.0,51.04527482626477,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,114.14587797615191,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,259.39382115956033,True,False,True
Country Club Drive,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,276.75,0.246,C,1,123.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,141.13314502933167,True,True,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,114.14587797615191,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,95.58163237887308,True,False,True
De Mille Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,504.0,0.448,D,1,224.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,138.45405926547312,True,True,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,198.41222125898003,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,380.2588249502052,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,62.836968422093655,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,198.41222125898005,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,110.48294340422486,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,62.836968422093655,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,35.76185709135187,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,110.48294340422487,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,57.58143135290902,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,59.6471760343172,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,758.0,193.0,1080.1499999999999,193.0,0.0,101.88958552751589,True,False,True
Crandall Way,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2756.25,2.45,F,3,1225.0,catchment_based,758.0,193.0,1080.1499999999999,193.0,0.0,406.8520972048805,True,True,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,57.58143135290902,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,758.0,193.0,1080.1499999999999,193.0,0.0,105.95154491626522,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,758.0,193.0,1080.1499999999999,193.0,0.0,101.8895855275159,True,False,True
Crandall Way,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2756.25,2.45,F,3,1225.0,catchment_based,758.0,193.0,1080.1499999999999,193.0,0.0,406.85209720488064,True,True,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,758.0,193.0,1080.1499999999999,193.0,0.0,80.3259094432421,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,758.0,193.0,1080.1499999999999,193.0,0.0,105.95154491626523,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,758.0,193.0,1080.1499999999999,193.0,0.0,96.56128886373877,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,758.0,193.0,1080.1499999999999,193.0,0.0,115.35176545942562,True,False,True
Pearson Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2756.25,1.75,F,3,1225.0,catchment_based,1196.0,211.0,1704.3,211.0,0.0,187.41347290048836,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1196.0,211.0,1704.3,211.0,0.0,225.01632592842202,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,758.0,193.0,1080.1499999999999,193.0,0.0,115.35176545942562,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1196.0,211.0,1704.3,211.0,0.0,29.137943660969583,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1196.0,211.0,1704.3,211.0,0.0,225.016325928422,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,411.0,175.0,585.675,175.0,0.0,155.525975007628,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1196.0,211.0,1704.3,211.0,0.0,292.7381051912449,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,411.0,175.0,585.675,175.0,0.0,126.50430155763812,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,411.0,175.0,585.675,175.0,0.0,155.52597500762798,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,411.0,175.0,585.675,175.0,0.0,139.63183207221348,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,411.0,175.0,585.675,175.0,0.0,126.5043015576381,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,849.0,193.0,1209.8249999999998,193.0,0.0,145.5234561891966,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,411.0,175.0,585.675,175.0,0.0,132.7974258184914,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,849.0,193.0,1209.8249999999998,193.0,0.0,105.84334720696636,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,849.0,193.0,1209.8249999999998,193.0,0.0,145.5234561891966,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,849.0,193.0,1209.8249999999998,193.0,0.0,51.04527482626477,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,849.0,193.0,1209.8249999999998,193.0,0.0,154.10910407905016,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1131.0,261.0,1611.675,261.0,0.0,139.52065348539202,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1131.0,261.0,1611.675,261.0,0.0,37.34238522642458,True,False,True
Norwood Drive,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,3739.5,3.324,F,4,1662.0,catchment_based,1131.0,261.0,1611.675,261.0,0.0,358.01210174454775,True,True,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1131.0,261.0,1611.675,261.0,0.0,42.7794919657299,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1131.0,261.0,1611.675,261.0,0.0,40.128678544553296,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1131.0,261.0,1611.675,261.0,0.0,32.723138813814906,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1131.0,261.0,1611.675,261.0,0.0,40.128678544553296,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1131.0,261.0,1611.675,261.0,0.0,32.723138813814906,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1131.0,261.0,1611.675,261.0,0.0,72.36929890230543,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1567.0,358.0,2232.975,358.0,0.0,43.210788677711754,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1802.0,365.0,2567.85,365.0,0.0,162.04678682490135,True,False,True
Bille Road,tertiary,two_lane,1,30,1350.0,vhfhsz,0.35,472.49999999999994,2814.75,2.085,F,3,1251.0,catchment_based,1802.0,365.0,2567.85,365.0,0.0,140.2781135606746,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1567.0,358.0,2232.975,358.0,0.0,200.7665720430626,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1567.0,358.0,2232.975,358.0,0.0,43.210788677711754,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1156.0,183.0,1647.3,183.0,0.0,24.018290135646467,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1567.0,358.0,2232.975,358.0,0.0,20.459895404807444,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1156.0,183.0,1647.3,183.0,0.0,71.05448084804227,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1156.0,183.0,1647.3,183.0,0.0,85.86208047718499,True,False,True
Stark Lane,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,634.5,0.564,D,1,282.0,catchment_based,718.0,165.0,1023.1499999999999,165.0,0.0,315.1857859372564,True,True,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1153.0,383.0,1643.0249999999999,383.0,0.0,167.36142084271017,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1156.0,183.0,1647.3,183.0,0.0,85.86208047718499,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1153.0,383.0,1643.0249999999999,383.0,0.0,82.96934989901757,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1153.0,383.0,1643.0249999999999,383.0,0.0,155.71673507867496,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1153.0,383.0,1643.0249999999999,383.0,0.0,401.76645514140455,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1153.0,383.0,1643.0249999999999,383.0,0.0,82.96934989901757,True,False,True
Wagstaff Road,tertiary,two_lane,1,30,1350.0,vhfhsz,0.35,472.49999999999994,1048.5,0.7766666666666666,E,1,466.0,catchment_based,1153.0,383.0,1643.0249999999999,383.0,0.0,205.6988466406333,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1153.0,383.0,1643.0249999999999,383.0,0.0,166.3668119960315,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1153.0,383.0,1643.0249999999999,383.0,0.0,401.76645514140455,True,False,True
Merrill Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1615.5,1.436,F,2,718.0,catchment_based,1153.0,383.0,1643.0249999999999,383.0,0.0,108.89788132640393,True,True,True
Merrill Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,1615.5,1.436,F,2,718.0,catchment_based,1153.0,383.0,1643.0249999999999,383.0,0.0,197.85966224183846,True,True,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,717.0,286.0,1021.7249999999999,286.0,0.0,34.25204692245729,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1153.0,383.0,1643.0249999999999,383.0,0.0,166.3668119960315,True,False,True
Timber Walk Way,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,978.75,0.87,E,1,435.0,catchment_based,1539.0,354.0,2193.075,354.0,0.0,247.0188377144828,True,True,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,790.0,335.0,1125.75,335.0,0.0,78.62335442134301,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,790.0,335.0,1125.75,335.0,0.0,252.32700457132398,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,790.0,335.0,1125.75,335.0,0.0,136.8878047967185,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,790.0,335.0,1125.75,335.0,0.0,78.6394010845474,True,False,True
Dean Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,978.75,0.87,E,1,435.0,catchment_based,790.0,335.0,1125.75,335.0,0.0,110.85150332870525,True,True,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,790.0,335.0,1125.75,335.0,0.0,79.17092220235766,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,790.0,335.0,1125.75,335.0,0.0,96.18389922184946,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,508.0,267.0,723.9,267.0,0.0,45.86994636341093,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,508.0,267.0,723.9,267.0,0.0,130.217428427885,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,508.0,267.0,723.9,267.0,0.0,58.383705501870196,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,508.0,267.0,723.9,267.0,0.0,45.86994636341094,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,508.0,267.0,723.9,267.0,0.0,45.72386285308792,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,508.0,267.0,723.9,267.0,0.0,94.18719734837929,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,508.0,267.0,723.9,267.0,0.0,37.15246579931293,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,508.0,267.0,723.9,267.0,0.0,45.72386285308792,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,508.0,267.0,723.9,267.0,0.0,96.54202151814006,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,508.0,267.0,723.9,267.0,0.0,37.152465799312935,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,508.0,267.0,723.9,267.0,0.0,55.825288272776746,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,508.0,267.0,723.9,267.0,0.0,96.54202151814006,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,772.0,365.0,1100.1,365.0,0.0,72.39415505091084,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,508.0,267.0,723.9,267.0,0.0,55.825288272776746,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,772.0,365.0,1100.1,365.0,0.0,59.82718762323174,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,772.0,365.0,1100.1,365.0,0.0,89.84674585178814,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,772.0,365.0,1100.1,365.0,0.0,80.43886514611212,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,772.0,365.0,1100.1,365.0,0.0,59.82718762323174,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,337.0,147.0,480.22499999999997,147.0,0.0,38.83868363077408,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,772.0,365.0,1100.1,365.0,0.0,115.05681370854685,True,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,67.0,1188.0,95.475,1188.0,0.0,21.10626053104048,False,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,67.0,1188.0,95.475,1188.0,0.0,41.5222111912231,False,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,67.0,1188.0,95.475,1188.0,0.0,409.7365920584414,False,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,67.0,1188.0,95.475,1188.0,0.0,409.7365920584413,False,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,67.0,1188.0,95.475,1188.0,0.0,61.399813609674524,False,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,478.0,1211.0,681.15,1211.0,0.0,139.86410795452716,False,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,478.0,1211.0,681.15,1211.0,0.0,118.676510373974,False,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,478.0,1211.0,681.15,1211.0,0.0,118.676510373974,False,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,478.0,1211.0,681.15,1211.0,0.0,89.2559557716215,False,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,478.0,1211.0,681.15,1211.0,0.0,115.9451873037112,False,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,478.0,1211.0,681.15,1211.0,0.0,94.91176291417577,False,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,478.0,1211.0,681.15,1211.0,0.0,94.91176291417575,False,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,478.0,1211.0,681.15,1211.0,0.0,79.66743812568674,False,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,478.0,1211.0,681.15,1211.0,0.0,121.63137912839308,False,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,478.0,1211.0,681.15,1211.0,0.0,116.45528312595835,False,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,478.0,1211.0,681.15,1211.0,0.0,52.93833503724227,False,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,478.0,1211.0,681.15,1211.0,0.0,37.34072455646973,False,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,478.0,1211.0,681.15,1211.0,0.0,37.34072455646973,False,False,True
